,DATE,REVIEW,star
5910,2019-8-11,말이 필요없는 갓겜!!,1
5911,2019-9-10,계정정지 왜 ? 아무것도 안했는데 계정정지 왜 시키나요?,1
5912,2020-10-27,욕하는 캐릭 영구정지해라 맨날신고하는데,1
5913,2020-10-28,"유주상 소액결제 사기 당했습니다 11만 55,000원 사기당했으니 취소좀해주세요",5
5914,2019-12-4,돈 잡아먹는 게임임,1
5915,2018-10-12,잼있게하고있습니다 아인 부담만줄여주세요 월정액으로바꾸던지ㅜㅜ,5
5916,2018-10-12,재미있게 하고 있습니다,5
5917,2019-9-14,월 수익 3천 이하는 이 게임 하지마라.,1
5918,2019-5-2,절대하지마!,1
5919,2019-12-18,현실과 동일한게임,5
5920,2018-10-11,다시는 이 미친 게임 하지 않겠습니다.,1
5921,2019-3-7,플레이프로텍트 인증앱 이게 뭔가요?업데이트가 안받아져요 ㅠㅠ,1
5922,2019-3-19,현질할자신없으면 포기하자,1
5923,2019-5-2,사행성심항 아주!!,1
5924,2018-11-2,아니 다이아결제 했는데 다이아가 안들어오내?ㅡㅡ장난하나...,1
5925,2019-11-9,고인물들 전유물 알피지도박장이라보면됨 하지마세요,1
5926,2019-2-20,현질게임 다 뒤져버려라,1
5927,2018-10-11,과금유도만 적당히 한다면야...,4
5928,2020-2-12,영웅2개영인3개 합성 성공,5
5929,2019-9-11,돈에 환징한게임,1
5930,2019-4-18,김택진 쓰레기 아인 장난하냐 엔씨 3년안에 망한다 리니지m이 망하는 순간 엔씨는 간다,1
5931,2018-9-28,리니지는 현질이 갑입니다,1
5932,2019-4-18,최고의 현질유도게임,1
5933,2019-4-24,하지마세요 집안말아먹기싫으면,1
5934,2019-4-25,별점한개도아깝다 추억팔이로사람모아 도박장을만들어버렸으니 다신엔씨겜안한다,1
5935,2019-9-11,과급이 아니면 캐릭이. 욕나온다,1
5936,2020-11-28,시간이 아깝네요,1
5937,2020-11-29,패키지를 매주 쳐 내놓으니 죽겟다 택진아 이 새빨간시베리허스키야,1
5938,2019-4-17,업뎃안되네~~~~~~~~~~~ 새로 설치도안되!!!우씨↘↘↘↘↘↘↘,1
5939,2019-4-17,돈없음 못하는게임 ㅜㅜ,1
5940,2018-10-25,심심불이 오징어 땅콩이아니기를 바라며ㅡㅡㅡㅡ,4
5941,2018-10-11,진심 유저생각 하나 없는 돈벌라고 만든게임 아니 도박,1
5942,2018-11-15,이거만한 겜 없어요,5
5943,2020-6-17,진짜 개들이 만든 게임 입니다.,1
5944,2019-7-16,하지 말아요,1
5945,2019-7-26,나도현질하지만 너무 사행성이다,1
5946,2019-8-26,너무 재미잇습니다 강추게임 !!!,5
5947,2018-12-5,현질없이 못하는 겜,1
5948,2019-7-24,렙 무기 방어 평가 하세요!,5
5949,2018-11-14,wndudqls2619@구글로그인 유저인데 제 명의가아닌폰으로 바뀌고 번호도 바꿨는데 아애못하나요??,5
5950,2020-6-20,잼잇눼 돈이많이들어가서 그렇지 ㅋㅋ,5
5951,2020-6-20,고생많으셔요 화이팅!!!,5
5952,2020-3-18,이건 1점이 아닙니다. 6점을 주고싶은 저의 마음 입니다.,1
5953,2020-3-18,여기에 발 디디는 순간에 늪에 빠집니다...,1
5954,2019-11-14,현질 유도 너무심함,1
5955,2019-9-22,다이아 110.000원 5번 결재하였는데 환불 처리를 받고싶습니다 어떻게 해야될까요?,5
5956,2019-1-9,몰입도는 역쉬 리니지,5
5957,2020-8-21,돈빨아먹기 급급한 쓰레기게임.,1
5958,2019-1-9,최악 돈에 환장하는 게임,1
5959,2019-4-5,매크로 좀 잡아라.,1
5960,2019-4-18,너무재밌어서 현질5천만원했내요ㅎㅎ 담달에 또해야지ㅎ,5
5961,2018-9-28,시간가는줄 모르게 젬남,5
5962,2019-7-25,재미는 있으나 이건 도박이다..,1
5963,2019-6-22,업데이트가 안되는데,5
5964,2020-7-29,현질유도 쓰레기게임,1
5965,2019-7-24,개돼지하고싶으면 앱 깔아~~~~ㅋㅋㅋ,5
5966,2018-9-28,역대 최악의 현질유도 게임,1
5967,2018-10-16,먼지가되다,5
5968,2018-12-17,다운로드가안되요,1
5969,2018-10-11,원조흑우겜으로 흑우가 되고 싶으면 이겜 하세요ㅋㅋ 당신의 돈을 다먹어치웁니닼ㅋㅋ,5
5970,2018-9-30,"네좋아요, 감사합니다, 오케이, 좋아요",5
5971,2020-8-23,돈버는게임 추억의게임,5
5972,2019-3-20,욕하면서도 이만한 게임 없네요.,5
5973,2020-1-22,아인정말개짜증하나도아깝다,1
5974,2021-2-21,잼나게 하고 있습니다 추억돋네요,5
5975,2021-2-20,드릅게 팅기네 업댓하고나서 게임이 안들어가짐,1
5976,2020-10-28,사행성 개심함 거의 영업 취소해야 하는수준,1
5977,2019-8-28,다운이않돼죠 왜... -- 대기중만 3일째/..--,5
5978,2019-9-27,작업장 빼면 썰렁한 필드와 던전,1
5979,2020-11-16,과금압박이 심함 ㅡㅡ 무과금 불갸능,1
5980,2020-11-16,현질안하면 그냥ai수준됨 그래서 난 린2M 절대안할꺼임,1
5981,2019-5-2,너무 과금을 요구하는것같습니다,5
5982,2020-7-18,절대 하면 안되는게임,1
5983,2020-7-18,김사장님..이번업데이트는 정말심했어요..GOODBAY린m린2m이여,1
5984,2019-2-20,게임사가 돈에 눈이 멈,1
5985,2020-7-23,돈잡아먹는 게임..,1
5986,2019-5-5,돈없으면 겜에서도 쓰렉,1
5987,2020-2-13,이벤트가 패키지 출시네ㅋㅋㅋ,1
5988,2019-2-2,잼있네요,5
5989,2019-2-3,그냥하지마세요,1
5990,2020-12-9,과금유저들을 위한 게임이군,5
5991,2020-12-9,재밋네요 3년째 하고있어요^^,5
5992,2019-9-22,완전개재미ㅋ,5
5993,2019-5-31,쓰래기 겜 인가보군. 후기가~~,1
5994,2019-6-1,접속도안되네 이젠ㅋㅋ 이망겜,1
5995,2019-6-20,현금사용하지 않으면 안됨,2
5996,2020-8-12,8+무관부츠 오전1시전후 삭제돼었습니다 꼭좀복구해주십시오,4
5997,2020-8-12,재밌어 진짜 20년했는데도,5
5998,2018-10-2,과금빼고다좋음ㅋ,5
5999,2020-4-29,처음에 만들어준다던 개인거래 언제만들껀가요 ??,1
6000,2019-1-12,영웅케도 다이아로살수있게 업로드부탁합니다 케릭별로,3
6001,2020-2-21,갤럭시9 는 왜계속업뎃만하라고 뜨나요,1
6002,2019-6-1,하지 말아야 할 게임이다 정말 ㅋ 그지같다,1
6003,2019-5-24,새로깔았는데 뭔 업데이트를 해. 하지말란거냐? ㅅㄱ,1
6004,2019-2-20,엔씨도 망해가는구나 우려먹고 돈만 빼먹을 생각이,1
6005,2020-3-21,ㅡㅡ 리니지다운이 안되요,1
6006,2018-11-14,좋아요 역시 리니지,4
6007,2018-11-10,무슨 업데이트대기만10분이냐,1
6008,2019-10-30,말안해도 알시죠? 불법메크로 작업장게임!! 돈만먹는게임 비추입니다,1
6009,2020-4-1,오늘 전설 도전 하는데 안나오면 접는다 진짜,5
6010,2019-9-23,돈먹는하마,1
6011,2018-10-25,이런걸 뭐하려고 스트레스 받아가며 하는지 모르겠음,1
6012,2018-10-25,개돼지 돼다가 그지됐다...,1
6013,2018-9-28,업데이트후접속이되지않아요,2
6014,2018-9-30,개현질 사핸성 게임,1
6015,2020-6-17,업데이트가 왜안될까요 ㄷㄷㄷ,5
6016,2019-11-7,왜 구매했는데 안들어오나요,1
6017,2019-8-18,아이폰에서도 거래소 활성화 해주세요?!,4
6018,2019-9-18,에러코드 3067이 뭔데 잘되다가 안되는거?,1
6019,2019-12-26,왜 이런겜에 돈쓸까...이해불가...말세다...말세,1
6020,2018-9-28,재미있게 봐주세요 감사합니다,5
6021,2018-10-15,다운로드가 안되여,1
6022,2018-10-16,쓰레기 하는순간 느낄거임!!!,1
6023,2020-2-26,개돼지들아 눈깔팔고 신장팔고 간팔고 팔수있는건 다팔아서 다야사..지니가..,5
6024,2020-4-29,계정의저주풀기주문서 급구......,5
6025,2018-10-14,야생 저기에서 재밌음,5
6026,2018-10-16,노트5 팅기는거 언제 고침? 게임 하지말라는거죠?,1
6027,2021-1-1,노가다라서뭔가재미있네요,5
6028,2021-1-2,돈빠는데는최고인게임ㅋ,5
6029,2019-11-9,안들어가지냉 짜증나내요,2
6030,2018-9-30,돈많이버세요. ..,1
6031,2019-9-28,처음 해보지만 재미 있어요,5
6032,2019-9-29,구매완료 했는데 디이아가 안들어옴 사기겜인가? 그돈3300원 사기쳐서 벌면 부자되겄다,1
6033,2019-7-21,뭐 설치 하는데 하루종일 걸림,1
6034,2019-8-21,ㅋ 의원님 리니지는 사행성게임이 아닙니다,1
6035,2018-10-12,전화번호변경은 어떻게해야하나요?,1
6036,2018-10-17,NC다운 과금 생각했던대로 그이상의 기대는없음,3
6037,2019-7-20,다이야 구매했는데 안들어옵니다 확인부탁드립니다,5
6038,2020-7-8,지금 다운로드 안됩니다,1
6039,2019-9-26,현질없이는 못해,1
6040,2020-7-12,업데이트왜안되죠? 리니지m,3
6041,2021-1-5,졸잼있음 근데돈너무많이씀,5
6042,2021-1-5,게임 중 가장 재미있네요,5
6043,2020-5-28,이시대 최고의게임 역시리니지,5
6044,2019-2-20,아니 왜 업데이트하고 에러코드뜨면서안되냐,1
6045,2020-3-18,개 사행성 ㅋ,1
6046,2020-4-22,녹지 ㅣ~11,3
6047,2020-4-22,돈있는다만의 게임,1
6048,2019-12-26,게임이라기보단 도박이라고 불러야하지 않을까 싶군요,1
6049,2019-7-16,누군가가 제 휴대폰 번호와 아이디를 해킹해서 55000만원 짜리 4개 해서 총22만원을 결제했습니다 환불받고싶은데 어떻게 하나요,1
6050,2020-11-27,현질만빼면 최고의게임,5
6051,2020-11-28,쓰레기같은겜 입니다 하지 마세요 서민 피빠라먹는겜,1
6052,2019-2-20,무과금도 할 수 있습니다.모두 ㅎㅇㅌ,5
6053,2020-10-21,아니 전서버 생성 제한 뜨는데 게임 하지 말리는건가요?,1
6054,2020-10-21,돈없으면 겜 못해 ㅋㅋㅋ,1
6055,2019-2-15,과금 유도 굿,5
6056,2018-10-26,서민들 피빨아먹는 빠징고 게임,1
6057,2018-10-11,업뎃했는데실행이안되요,1
6058,2018-10-25,돈이전부,1
6059,2019-4-26,결투장만들구 막피없으면좋음,5
6060,2019-5-1,정말 재미있는 게임입니다..ㅎㅎ,5
6061,2020-11-11,리니지보다 잼있는게임 없음ㅋ,5
6062,2019-11-9,약속대로 영변줬으니 별5개ㅎㅎ,5
6063,2018-11-16,아템죽이는거주면별5,5
6064,2020-5-2,처음하는데 겁나 재미있어요!!!,5
6065,2018-10-25,그들과 작업장만을 위한 게임,1
6066,2019-6-11,유저를 호그로 암. 추억은...,1
6067,2018-9-21,과금안하면 정지먹어요,1
6068,2018-9-27,추억의 pc 게임을 모바일로,5
6069,2019-4-16,현질유도게임..,1
6070,2019-4-16,게임시작이 않되네요,4
6071,2019-9-24,인생게임뭐말이필요있는가?,5
6072,2020-6-24,노트9은 언제 풀스크린으로 할수있나요?,5
6073,2020-6-19,게임을 하면 인생이 망하는 신비한 게임,5
6074,2018-9-28,백수들 피빨앗으면 사회기부도하고 도와줘라 택진형제들아,1
6075,2018-10-16,금수저만 할 수 있는 게임,1
6076,2020-6-7,업데이트가 안대여....,1
6077,2020-6-7,여기서라도 여포짓거리하고싶나보지,1
6078,2020-8-30,공평하게득템하게해주삼,3
6079,2020-8-30,돈있는사람만 할수 있는겜,5
6080,2020-11-27,월드던전에서 막피되게하면 어쩌란거에요 ? 라스타바드,3
6081,2020-11-28,현질유도적당히좀,1
6082,2020-11-28,아니 캐릭터 삭제 레벨 60 이상만 가능 뭐냐,1
6083,2020-11-29,개사육 잣까는 게임,1
6084,2019-1-16,업데이트 하라는데 안돼용 ㅜㅜ 마켓 들어가서 하라는디 ㅜㅜ,5
6085,2019-1-17,최악의 현질유도 사행성 게임,1
6086,2019-12-26,이것은 게임인가? 도박인가? 게임을 하면 신불이되는 놀라운 카지노?,1
6087,2020-7-25,돈만 요구하는 게임,1
6088,2020-7-25,겜이 재미가 있네요,5
6089,2019-5-7,계임쥰닞거자밋어,5
6090,2018-12-25,돈벌레 거지같은게임,1
6091,2018-12-26,드랍률만 높이몈 최고다,5
6092,2019-3-6,캐쉬가 너무 심하다 이건,1
6093,2020-8-2,환불요청이요 해주세요,1
6094,2018-11-2,금수저 아니면 게임하기 힘듬,1
6095,2020-4-22,영자님 영변 좀 주세요 제발요,5
6096,2020-4-22,과금러들을 위한 게임,1
6097,2020-8-19,오랜만에 다시 겜 해요😄,5
6098,2019-12-18,게임실행이안대요,1
6099,2019-9-2,사행성이 너무큽니다.,1
6100,2018-11-5,고객센터 아웃소싱회사를 방패삼아 성장하며 책임은 뒷전인 회사... 제2의바다이야기...두고보시라..^^,1
6101,2020-12-3,돈만 요구하는 게임,1
6102,2020-12-3,아니 생성 제한좀 풀라고 ㅡㅡ,5
6103,2019-3-6,과금없인 힘든게임,5
6104,2020-6-17,현질의 끝판왕 몇천은 기본이다.,1
6105,2018-11-15,핵 ㅆㄹㄱ 게임,1
6106,2020-4-23,역사상 최대의 걸작 리니지 굿 입니다,5
6107,2019-8-7,왜 접속이 안되져,1
6108,2019-9-5,최고의게임이 현질게임으로 최악 극악 역대 쓰레기게임으로 변질된 ㅉㅉ,1
6109,2019-5-25,거래 교환빨리좀 부탁드려요,4
6110,2019-6-24,무과금으로 10개월만에 창레드 영변뽑음ㅋ,5
6111,2019-11-7,옛생각도 나고 최고,5
6112,2019-6-26,거시기해서 거시기합니다 머시기 할때도 있고 근데 거시기합니다,1
6113,2018-9-13,템 좀 주세요 ! ㅠ,5
6114,2018-9-14,완전잼나네요 사랑합니다,5
6115,2020-12-10,아인하사드는 시간제던전 만들면 대박날듯,3
6116,2020-12-10,꾸준히 하면 언젠간 지존이 되겠지 ㅋ,5
6117,2020-4-14,극도의사행성게임입니다,1
6118,2020-4-14,돈쓰는데 지칩니다,1
6119,2019-8-28,이런 거지같은 게임은 처음이에요ㅎㅎㅎ,1
6120,2018-11-15,재밌어요 화이팅,5
6121,2019-1-9,말이 필요 없는 앱입니다.,5
6122,2019-1-10,무과금도 할수있게 해주세요ㅠㅠ,1
6123,2019-6-26,지루함을 달래봅니당,5
6124,2020-4-12,사행성게임 사행성게임 사행성게임,1
6125,2019-3-20,재미있게 하고있습니다,5
6126,2018-10-2,개인간 거래 가능하게좀해주세요,4
6127,2020-10-21,현질유도너무심함,5
6128,2018-11-19,맞고머니 왜 안줌,3
6129,2018-9-19,안하는게 정신건강에 이롭다,1
6130,2018-9-20,유저가 개돼지개념 언제까지?,1
6131,2019-3-7,돈만밝혔습니다 ㅋㅋㅋㅋ,1
6132,2020-8-26,업뎃후 접속이 안되요,1
6133,2021-2-21,신일숙님에게 미안하지아냐 이런고 결국이런고 리니지을 게임만들나?,1
6134,2019-2-20,절대 하지마 돈 절대 쓰지마,1
6135,2018-10-11,개같은거,1
6136,2018-10-16,다운로드가 안되내염,1
6137,2018-10-6,재밌게 하고 있습니다. ㅎ,5
6138,2019-7-24,이 게임은 불법겜으로 해야된다 도박이랑 틀리게 하나도 없다,1
6139,2020-4-23,짜증난다 내돈 내놔라 다시는 엔씨게임 손도안댄다,1
6140,2020-4-24,현질유도!!!! 중독성이너무심함!!!,1
6141,2020-9-11,할만해요 월급날만 참으면,5
6142,2018-10-11,강화 잘되게 해주세요,4
6143,2018-9-15,돈쓸거면해라,1
6144,2018-9-27,하면할수록 빠져듭니다,5
6145,2020-3-10,왜 이놈은 매출 1위에 있을까? 린저씨들? 이제 인정해야지,1
6146,2019-7-4,아이템 좀 주세요ㅠㅠ,5
6147,2019-7-2,얼마를 쓰란말이내 이게 폰게임맞나.....,1
6148,2020-1-31,그냥 재밋게하고있음,5
6149,2019-11-28,ㅋㅋ 🐕 🐖 호구들이 하는 게임,1
6150,2018-10-3,템이 너무너무 안나옴,1
6151,2020-11-24,너무 도박성게임..ㅠㅠ.,1
6152,2020-11-25,사랑해요 리니지 멋지게 같이 가보자,5
6153,2021-2-24,구성을 잘만듬굿굿,5
6154,2021-2-24,1억이상 안쓸거면 손대지마요.,1
6155,2018-10-1,암흑기사 생성이안되는데;;,1
6156,2018-10-23,왜접속안됨?업댓받았는데 서버접속 안됨,1
6157,2019-7-24,최고이고재미있네요,5
6158,2020-1-7,재밌게하고있습니다,5
6159,2020-1-7,경험치합산 이벤트 한번더해주세요,5
6160,2019-8-28,아이템이극악임,1
6161,2019-9-27,뭐야 업덱도안되는겜이어딧냐 ㅋㅋ,2
6162,2020-8-8,완전 사행성임 그냥 하지마세요,1
6163,2020-8-8,영인주세요~~ 뱀파가 너무 가지고싶어용ㅋㅋ,5
6164,2019-5-2,모바일 게임중 랙이 최악질이네,1
6165,2019-2-20,추억의 게임 재밌네요,5
6166,2018-11-1,넘나재밌는것!!,5
6167,2019-3-6,관리자야 질리언6쫌 열어봐라 친구땜시 하려 하는데 못들어가고 있잖어 질문하면 대답좀 해라 ~~운영 개판이네,1
6168,2020-4-1,인첸확률이넘나쓰레기,3
6169,2020-7-11,도박게임 하지마세요 인생 망해요~~,1
6170,2019-11-12,최악의 게임,1
6171,2019-11-15,칼만 안들었지 강도다강도.. 사행성게임 ㅉㅉ,1
6172,2020-6-24,아인만 들지않으면 잼난 게임입니다,4
6173,2020-8-27,현질유도 최고의게임,1
6174,2019-7-24,가금만빼면만족합니다,5
6175,2019-7-5,영변좀 주이소!,5
6176,2018-11-2,너무재밌는 게임입니다,5
6177,2018-9-23,다좋은데.. 이젠 슬슬 지치네요..^^;;,5
6178,2018-9-27,리니지의 과거가 그리움,1
6179,2020-8-31,현질아니면힘든게임,1
6180,2018-10-25,현질 안하면 힘드니 참고하세요,5
6181,2019-10-26,왜업데이트가 안되는거요?,3
6182,2019-10-27,과금유도 개쩔어요ㅋㅋ,1
6183,2019-7-24,돈많으면 하는게임,5
6184,2018-11-4,항상 핵과금 하면서 재밋게 즐기고있습니다 라바8섭 BARISTA임니다,5
6185,2019-8-28,매우 재미있는 게임,5
6186,2019-8-28,잼있어요ㅋ사랑합니다^^,5
6187,2020-6-17,즐겁게 게임을 하네요,5
6188,2020-8-5,업대이트 횟수가ㅈ너무 잦아요,5
6189,2020-8-5,잘나갈때잘하시오,4
6190,2020-4-25,신화투사 크로노스 공포 들고 도망가는 영변하나 못잡는데 투사 스턴 왜 안주냐 ? 저주걸려 뒈 질 럼들,1
6191,2020-4-25,"계속다운로드대기중인데,,하",1
6192,2018-10-11,개인 거래좀 빨리 풀어주세요.,5
6193,2020-3-3,왜 접속이 안될까요?,1
6194,2019-7-24,돈쓰는거아님 좋아요,5
6195,2018-10-25,김택진 말하는거 봣음? 수억원들여야 뽑을수있는 변신이 공평하단다 아직도 NC게임하는 흑우들있음?,1
6196,2018-10-11,환불요청합니다,1
6197,2018-10-25,돈좀 안쓰는겜좀 만들어라,3
6198,2018-9-28,자꾸 시련던전 몽섬 들어가면 팅깁니다,5
6199,2020-10-14,돈빨아먹는 기계입니다,1
6200,2020-10-14,진짜 유저 호구로 보는 회사입니다,1
6201,2019-10-26,이게임은 정상인들이 하는게임이 아니야,1
6202,2019-10-27,막피빼곤 다 맘에듭니다,5
6203,2019-3-20,이게 게임이야 현실이야,1
6204,2018-10-3,돈만 발키는 개 양아치 생키들...,1
6205,2019-4-9,현질을왜하는지 ㅎ 니들이 더멍청해,1
6206,2018-10-12,오늘 15만원 질렀는데 무과금..,1
6207,2018-10-17,에러코드 3721이 먼가여? 계속 에러떠서 접속자체가 안댐,1
6208,2021-1-29,겜은 잼나는데현질을해야해 ㅋ,5
6209,2021-1-30,그냥 해요 택진아 힘내,2
6210,2021-3-1,아재 게임... 추억팔이게임일뿐,3
6211,2021-3-1,패치후업테이트 안되네요,2
6212,2019-6-21,최악의 사행성게임(발열 많음),1
6213,2019-2-20,재미있게 하고있어요,5
6214,2018-11-14,왜 접속이안돼나요? 업데이트중인가요?,5
6215,2019-12-26,돈만조금적게쓰게만들어주세요ㅋㅋㅋ,5
6216,2018-10-11,현질러를 위한 게임,1
6217,2019-5-1,재미있게 하고있어요,5
6218,2019-5-5,사행성게임전형적인케이스,1
6219,2020-12-16,돈없어서 못하것네,1
6220,2020-12-16,구구굿 돈이많이드감,5
6221,2020-12-9,핵과금유도 초사행성게임,1
6222,2018-10-31,성혈이 사냥터를 통제 합니다,1
6223,2019-3-7,재미있게 하고있어요,5
6224,2019-3-11,게임이 너무 잘만들었어요!! 최고의 게임,5
6225,2019-2-20,정지ㅡㅡ? 장난들하시나 작업장이래 와나,1
6226,2020-11-24,옛날 생각 하게하는 리니지,4
6227,2020-9-7,또 어제점검이후로 계속팅기네,1
6228,2020-4-8,중독성 강한 게임,5
6229,2020-4-29,참 재밌는 게임입니다,5
6230,2019-7-16,의원님 리니지M은 사행성게임이 아닙니다.,5
6231,2018-11-3,돈먹는게임 이보다 더 빨아갈순 없다,1
6232,2018-10-11,접속 안됀다 일좀 해라 돈만 챙기지 말고,1
6233,2019-3-7,개돼지처럼 돈쓰게해줘서 고맙습니다,5
6234,2019-8-23,왜 계속 마켓으로이동하라는거야?,1
6235,2019-9-23,무한 현질게임 꺼져라~,1
6236,2019-3-29,다운도 안받았는데 왜 다운로드가 되는겨?,1
6237,2019-3-30,어제 5.5만원 결제했는데 안들어와요 왜죠?,4
6238,2019-5-15,돈쓰는게 너무많다.,1
6239,2019-5-24,미친짓하고잇어요ㅋ,1
6240,2018-10-11,돈질유도 징글징글하다,1
6241,2018-10-25,거래소말고 거래시스템을 내놔라좀 아이폰천대 하지말고 ㅡㅡ,1
6242,2018-10-25,캐릭터 생성제한 언제 풀리나요?,1
6243,2019-1-1,걍 한국 RPG의 기본틀과같음,3
6244,2019-1-9,조금더 섬세하게,5
6245,2019-12-4,아니 이벤트를 시간으로 만들어노냐 이새키들은,3
6246,2018-12-3,돈드는게 넘사벽,3
6247,2018-10-12,업데이트 다운로드가 안되요,1
6248,2020-5-3,투자한 만큼 재미있음 5억투자 하면 최고,4
6249,2020-5-3,돈 없이 즐겜유저들만 하세요,1
6250,2020-9-15,무과금빡시다ㅠ ㅠ,5
6251,2020-8-16,6일째못들어가고있어요 쫌풀어주세요ㅠㅠ,5
6252,2020-7-7,김택진은 죽어서 지옥간다,1
6253,2020-7-7,돈안쓰면 못하는겜임,1
6254,2018-9-28,무과금으로겜좀할수잇게좀해주세여,5
6255,2020-10-21,심각한과금유도,1
6256,2020-10-22,돈만빠져나가고 다이아 안들어와요. .....?,4
6257,2018-10-11,추억돋네요,5
6258,2018-10-22,현질유도 우주최강,1
6259,2018-12-6,기가막힌게임이네,5
6260,2018-10-2,업데이트가 안되요?,1
6261,2020-3-28,드러워서 못해먹것네ㅋㅋㅋ,1
6262,2018-10-31,사행성이 너무심해 요,1
6263,2018-10-4,유저들 돈 빨아먹는 게임,1
6264,2018-10-17,감히 느그들이 통제를해,3
6265,2019-1-30,절대안해 과금평정,1
6266,2021-1-27,엔씨 게임은 앞으로 믿고 거릅니다,1
6267,2021-1-27,과금 그만좀 합시다.,5
6268,2018-10-12,G6유저인데 I렉때문에 못해먹것내 삼성기종들은 잘민되던데 엘지기종유저들은 하지말리는건가,1
6269,2018-10-12,사랑해요. 리니지 행복합니다,5
6270,2019-2-20,업데이트받으려는데 다운로드가안되네요,1
6271,2020-2-12,돈쓰면 돈쓰면 호구,1
6272,2018-11-5,다운로드가 안되네여,1
6273,2020-12-9,다시왔다 장비조,5
6274,2021-2-20,확률 주작작주주작,1
6275,2021-2-20,사행성게임이라 좋아요.,5
6276,2020-2-26,아 욕나오게하지말고 좀 되게해봐 쉑이들아,1
6277,2019-2-18,레별올리기힘들거요,5
6278,2019-2-18,어릴적 추억에 하고있습니다.,3
6279,2020-10-13,기르타스6서버 파워볼오토맨 사용이 안됩니다,5
6280,2020-10-13,좋아요~~잼나게하고있음,5
6281,2020-6-14,조은 아이템이 미당첨ㅠㅠ,4
6282,2018-10-25,돈 없음 얼씬도 하지마라,1
6283,2019-4-11,리니지1의 재미를 고스라니 담고도 스마트한 또 다른 리니지!!,5
6284,2019-4-3,엔씨가잘알듯 왜별하나인지는,1
6285,2020-9-16,0점이 없어서 1점 줌,1
6286,2019-1-31,최고 수준의 게임 입니다.,5
6287,2020-8-20,지존 아재갬 and 추억팔이 어차피 주 타겟층은 아저씨들,1
6288,2020-6-20,이거왜 업데이트가 안됨??,1
6289,2020-7-26,번호를바꿧는데 인증을못해요,4
6290,2020-7-27,그지같은게임 돈만발킴,1
6291,2019-3-6,내인생 최고게임,5
6292,2020-5-13,과한 과금 요구,1
6293,2019-6-26,재미있게하고있습니다,5
6294,2019-9-25,영변하나만 주세요..,5
6295,2019-1-9,돈벌레같은넘들 너네들 인생도 꼭 확률로살길,1
6296,2020-6-24,현질게임중 최강.,1
6297,2021-1-16,역시 한국 게임이다 돈을 투자하지 않으면 노가다만 겁나 할게임,3
6298,2021-1-16,릴리 변신 주문서 사용 퀘스트에서 앱삭제 했다 ㅂshin들아,1
6299,2019-2-26,걍 인생 최대의 양심쓰레기 게임 도덕적 인성 말아 먹은 게임,1
6300,2019-9-20,돈에 눈먼 쓰레기 게임,1
6301,2019-8-21,다이아 환불요청합니다,5
6302,2019-9-20,그냥 도박하는게 낮다,1
6303,2018-9-28,돈돈돈하는게임임.,1
6304,2018-9-28,자꾸업데이트만하라쿠고 실행이와안됩니까,1
6305,2021-2-11,리니지2m을 만들랬더니 리니지m2 도박장 시즌2를 만들어놨네 ㅉㅉ,1
6306,2018-9-28,돈만생각하는게임,1
6307,2018-10-31,지루하고 너무 과금겜,2
6308,2019-4-3,돈많은 부자들을 위한 게임,3
6309,2018-10-11,nc게임은 하는게 아니라 보는거다,1
6310,2018-10-18,"돈 만 빨아 먹는 nc 게임 ,,,,,,,,,,,,,이게 답이다....돈돈돈",5
6311,2020-4-2,설치가 되지않아요,1
6312,2019-11-23,"평생 개, 돼지로 인생살려면 이거해라",1
6313,2019-2-5,아니업데이트도안되고머하자는겁니까,1
6314,2019-2-7,신섭 새로 엽시다...,5
6315,2019-3-10,저렙에대한신경을쓰지도 않고 던만 생각하는 겜임,3
6316,2020-3-22,돈업으면 겜하지말어 돈 많이들어가,4
6317,2018-11-14,유저 돈뜯어먹는게임 그만 만들어라,1
6318,2020-2-24,영인.영변 하나씩주세요 제발요,5
6319,2020-2-25,망한 게임ㅋ 캐릭터 절때 사지마라,1
6320,2018-11-14,진짜 옛생각억 한거지만 최악입니다,1
6321,2020-2-28,즐기면서. 하시기바람,4
6322,2018-10-9,롤플레잉 아니고 뽑기 게임,1
6323,2018-10-17,3년만에 드디어 영변을 tj 감사요.,4
6324,2020-9-2,현질유도지렸다 국감가자,5
6325,2019-3-30,역시 엔씨소프트입니다.매우만족합니다,5
6326,2019-6-30,사행성 게임 뽑기 천국 과거가 그립다,1
6327,2019-7-2,추억의 게임 재밌네요^^,5
6328,2019-6-1,무과금은 못하는 쓰레기 게임,1
6329,2019-6-11,노트9 계속 튕깁니다 게임 하기 힘드네요,1
6330,2018-11-28,왜 접속이 안돼져?,5
6331,2019-10-11,너무 현질 유도,1
6332,2019-10-15,리니지만의 재미가 있다,5
6333,2018-12-5,열기 제거 만 뜨고 업뎃이 안뜨네요,1
6334,2018-10-11,타격감이 하나도 없음,1
6335,2018-10-18,부자들만의 유흥게임,1
6336,2019-6-25,과금러를 위한 게임,1
6337,2020-3-2,애인때문에 하게되었는데 솔솔하네여^^,5
6338,2021-1-12,정선카지노가는게 돈 적게씀,1
6339,2021-1-13,엘지 폰은 겜 못함 ..돈 도 없으면못함,1
6340,2020-3-21,솔직히 이만한게임이 없음,5
6341,2020-3-21,과금 만이 즐길수 있다,4
6342,2021-1-18,현질아니면 힘든게임,1
